url,programme_outline
https://fafb.tarc.edu.my/programmes/bachelors-degree/accounting-and-finance,Industrial Training
https://fafb.tarc.edu.my/programmes/bachelors-degree/accounting-and-finance,Strategic Financial Management
https://fafb.tarc.edu.my/programmes/bachelors-degree/accounting-and-finance,International Finance
https://fafb.tarc.edu.my/programmes/bachelors-degree/accounting-and-finance,Risk Management
https://fafb.tarc.edu.my/programmes/bachelors-degree/accounting-and-finance,Islamic Banking
https://fafb.tarc.edu.my/programmes/bachelors-degree/accounting-and-finance,Compulsory Courses:
https://fafb.tarc.edu.my/programmes/bachelors-degree/accounting-and-finance,"English for Tertiary Studies, Academic English, English for Career Preparation, Falsafah dan Isu Semasa, Penghayatan Etika dan Peradaban, Integrity & Anti-Corruption, Service Learning/Bahasa Kebangsaan A and Co-curricular."
https://fafb.tarc.edu.my/programmes/bachelors-degree/accounting,Principles of Accounting
https://fafb.tarc.edu.my/programmes/bachelors-degree/accounting,Economics
https://fafb.tarc.edu.my/programmes/bachelors-degree/accounting,Quantitative Studies
https://fafb.tarc.edu.my/programmes/bachelors-degree/accounting,Principles of Management
https://fafb.tarc.edu.my/programmes/bachelors-degree/accounting,IT Fundamentals and Applications
https://fafb.tarc.edu.my/programmes/bachelors-degree/accounting,Financial Accounting
https://fafb.tarc.edu.my/programmes/bachelors-degree/accounting,Management Accounting
https://fafb.tarc.edu.my/programmes/bachelors-degree/accounting,Principles of Finance
https://fafb.tarc.edu.my/programmes/bachelors-degree/accounting,Principles of Taxation
https://fafb.tarc.edu.my/programmes/bachelors-degree/accounting,Financial Accounting Framework
https://fafb.tarc.edu.my/programmes/bachelors-degree/accounting,Fundamentals of Auditing
https://fafb.tarc.edu.my/programmes/bachelors-degree/accounting,Advanced Financial Accounting
https://fafb.tarc.edu.my/programmes/bachelors-degree/accounting,Financial Management
https://fafb.tarc.edu.my/programmes/bachelors-degree/accounting,Business & Corporate Law
https://fafb.tarc.edu.my/programmes/bachelors-degree/accounting,Taxation
https://fafb.tarc.edu.my/programmes/bachelors-degree/accounting,Business Strategy
https://fafb.tarc.edu.my/programmes/bachelors-degree/accounting,Performance Management
https://fafb.tarc.edu.my/programmes/bachelors-degree/accounting,Advanced Taxation
https://fafb.tarc.edu.my/programmes/bachelors-degree/accounting,Auditing
https://fafb.tarc.edu.my/programmes/bachelors-degree/accounting,Advanced Accounting Practice
https://fafb.tarc.edu.my/programmes/bachelors-degree/accounting,Entrepreneurship
https://fafb.tarc.edu.my/programmes/bachelors-degree/accounting,Enterprise Systems and Data Analysis
https://fafb.tarc.edu.my/programmes/bachelors-degree/accounting,Corporate Sustainability Reporting
https://fafb.tarc.edu.my/programmes/bachelors-degree/accounting,Practical Training
https://fafb.tarc.edu.my/programmes/bachelors-degree/accounting,Corporate Reporting & Current Issues
https://fafb.tarc.edu.my/programmes/bachelors-degree/accounting,Services Marketing
https://fafb.tarc.edu.my/programmes/bachelors-degree/accounting,Integrated Management
https://fafb.tarc.edu.my/programmes/bachelors-degree/accounting,Integrated Case Study
https://fafb.tarc.edu.my/programmes/bachelors-degree/accounting,Public Sector Accounting
https://fafb.tarc.edu.my/programmes/bachelors-degree/accounting,Accounting Theory & Practice
https://fafb.tarc.edu.my/programmes/bachelors-degree/accounting,Information and IT Security
https://fafb.tarc.edu.my/programmes/bachelors-degree/accounting,Electives
https://fafb.tarc.edu.my/programmes/bachelors-degree/accounting,Compulsory Courses:
https://fafb.tarc.edu.my/programmes/bachelors-degree/accounting,"English for Tertiary Studies, Academic English,  English for Career Preparation, Falsafah dan Isu Semasa, Penghayatan Etika dan Peradaban, Integrity & Anti-Corruption, Service Learning/Bahasa Kebangsaan A and Co-curricular."
https://fafb.tarc.edu.my/programmes/diploma/international-business,Principles of Accounting
https://fafb.tarc.edu.my/programmes/diploma/international-business,Economics
https://fafb.tarc.edu.my/programmes/diploma/international-business,Quantitative Studies
https://fafb.tarc.edu.my/programmes/diploma/international-business,Introduction to Business
https://fafb.tarc.edu.my/programmes/diploma/international-business,IT Fundamentals and Applications
https://fafb.tarc.edu.my/programmes/diploma/international-business,Principles of Management
https://fafb.tarc.edu.my/programmes/diploma/international-business,Organisational Behaviour
https://fafb.tarc.edu.my/programmes/diploma/international-business,Fundamentals of Marketing
https://fafb.tarc.edu.my/programmes/diploma/international-business,Introduction to E-Commerce
https://fafb.tarc.edu.my/programmes/diploma/international-business,Operations Management
https://fafb.tarc.edu.my/programmes/diploma/international-business,Principles of Supply Chain Management
https://fafb.tarc.edu.my/programmes/diploma/international-business,Principles of Negotiation
https://fafb.tarc.edu.my/programmes/diploma/international-business,Introduction to Human Resource Management
https://fafb.tarc.edu.my/programmes/diploma/international-business,Fundamentals of International Business Environment
https://fafb.tarc.edu.my/programmes/diploma/international-business,Fundamentals of Finance
https://fafb.tarc.edu.my/programmes/diploma/international-business,International Marketing
https://fafb.tarc.edu.my/programmes/diploma/international-business,Cross-Cultural Studies
https://fafb.tarc.edu.my/programmes/diploma/international-business,Digital and Business Transformation
https://fafb.tarc.edu.my/programmes/diploma/international-business,Distribution Management
https://fafb.tarc.edu.my/programmes/diploma/international-business,Business & Trade Law
https://fafb.tarc.edu.my/programmes/diploma/international-business,Principles of International Finance
https://fafb.tarc.edu.my/programmes/diploma/international-business,Entrepreneurship
https://fafb.tarc.edu.my/programmes/diploma/international-business,Leadership Development
https://fafb.tarc.edu.my/programmes/diploma/international-business,Workplace Communication
https://fafb.tarc.edu.my/programmes/diploma/international-business,Compulsory Courses:
https://fafb.tarc.edu.my/programmes/diploma/international-business,"English for Tertiary Studies, Penghayatan Etika dan Peradaban, Academic English, Civic Consciousness and Volunteerism/Bahasa Kebangsaan A, Intergrity and Anti-Corruption, Co-curricular."
https://fafb.tarc.edu.my/programmes/diploma/international-business,Progression
https://fafb.tarc.edu.my/programmes/diploma/international-business,Graduate may be admitted into Year 2 of:
https://fafb.tarc.edu.my/programmes/diploma/international-business,Bachelor of Business (Honours) in International Business
https://fafb.tarc.edu.my/programmes/diploma/international-business,Bachelor of Business (Honours) International Business Management
https://fafb.tarc.edu.my/programmes/diploma/international-business,Graduates of this programme can also apply for admission into relevant bachelor degree programmes at TAR UMT or other universities on credit transfer.
https://fafb.tarc.edu.my/programmes/diploma/international-business,for more progression pathways.
https://fafb.tarc.edu.my/programmes/diploma/human-resource-management,Principles of Accounting
https://fafb.tarc.edu.my/programmes/diploma/human-resource-management,Economics
https://fafb.tarc.edu.my/programmes/diploma/human-resource-management,Quantitative Studies
https://fafb.tarc.edu.my/programmes/diploma/human-resource-management,Introduction to Business
https://fafb.tarc.edu.my/programmes/diploma/human-resource-management,Workplace Communication
https://fafb.tarc.edu.my/programmes/diploma/human-resource-management,IT Fundamentals and Applications
https://fafb.tarc.edu.my/programmes/diploma/human-resource-management,Principles of Management
https://fafb.tarc.edu.my/programmes/diploma/human-resource-management,Introduction to Human Resource Management
https://fafb.tarc.edu.my/programmes/diploma/human-resource-management,Organisational Behaviour
https://fafb.tarc.edu.my/programmes/diploma/human-resource-management,Malaysian Employment Laws & Practices
https://fafb.tarc.edu.my/programmes/diploma/human-resource-management,Managing Compensation
https://fafb.tarc.edu.my/programmes/diploma/human-resource-management,Fundamentals of Marketing
https://fafb.tarc.edu.my/programmes/diploma/human-resource-management,AI in
https://fafb.tarc.edu.my/programmes/diploma/human-resource-management,Planning and Recruitment
https://fafb.tarc.edu.my/programmes/diploma/human-resource-management,Fundamentals of Finance
https://fafb.tarc.edu.my/programmes/diploma/human-resource-management,Workplace Communication
https://fafb.tarc.edu.my/programmes/diploma/human-resource-management,Business Law
https://fafb.tarc.edu.my/programmes/diploma/human-resource-management,Cross-Cultural Studies
https://fafb.tarc.edu.my/programmes/diploma/human-resource-management,Trade Union & Employers’ Organisations
https://fafb.tarc.edu.my/programmes/diploma/human-resource-management,"Health, Safety & Security"
https://fafb.tarc.edu.my/programmes/diploma/human-resource-management,HR Training and Development
https://fafb.tarc.edu.my/programmes/diploma/human-resource-management,Entrepreneurship
https://fafb.tarc.edu.my/programmes/diploma/human-resource-management,Ethic for Business
https://fafb.tarc.edu.my/programmes/diploma/human-resource-management,IT Applications in Human Resource Management
https://fafb.tarc.edu.my/programmes/diploma/human-resource-management,Digital and Business Transformation
https://fafb.tarc.edu.my/programmes/diploma/human-resource-management,Business Process Outsourcing
https://fafb.tarc.edu.my/programmes/diploma/human-resource-management,Compulsory Courses:
https://fafb.tarc.edu.my/programmes/diploma/human-resource-management,"English for Tertiary Studies, Penghayatan Etika dan Peradaban, Academic English, Civic Consciousness and Volunteerism/Bahasa Kebangsaan A, Intergrity and Anti-Corruption, Co-curricular."
https://fafb.tarc.edu.my/programmes/diploma/human-resource-management,Progression:
https://fafb.tarc.edu.my/programmes/diploma/human-resource-management,Graduates of Diploma in Human Resource Management can proceed toYear 2 of the TAR UMT Bachelor of Business (Honours) in Human Resource Management programme on credit transfer.
https://fafb.tarc.edu.my/programmes/diploma/human-resource-management,Graduates of this programme can also apply for admission into relevant bachelor degree programmes at TAR UMT or other universities on credit transfer.
https://fafb.tarc.edu.my/programmes/diploma/human-resource-management,for more progression pathways.
https://fafb.tarc.edu.my/programmes/diploma/finance-and-investment,Principles of Accounting
https://fafb.tarc.edu.my/programmes/diploma/finance-and-investment,Economics
https://fafb.tarc.edu.my/programmes/diploma/finance-and-investment,Quantitative Studies
https://fafb.tarc.edu.my/programmes/diploma/finance-and-investment,Introduction to Business
https://fafb.tarc.edu.my/programmes/diploma/finance-and-investment,Fundamentals of Marketing
https://fafb.tarc.edu.my/programmes/diploma/finance-and-investment,IT Fundamentals and Applications
https://fafb.tarc.edu.my/programmes/diploma/finance-and-investment,Fundamentals of Finance
https://fafb.tarc.edu.my/programmes/diploma/finance-and-investment,Mathematics for Economics
https://fafb.tarc.edu.my/programmes/diploma/finance-and-investment,Principles of Investment
https://fafb.tarc.edu.my/programmes/diploma/finance-and-investment,Investment & Financial Analysis
https://fafb.tarc.edu.my/programmes/diploma/finance-and-investment,Financial Accounting
https://fafb.tarc.edu.my/programmes/diploma/finance-and-investment,Artificial Intelligence and Fintech in Financial Services
https://fafb.tarc.edu.my/programmes/diploma/finance-and-investment,Principles of International Finance
https://fafb.tarc.edu.my/programmes/diploma/finance-and-investment,Economic Statistics
https://fafb.tarc.edu.my/programmes/diploma/finance-and-investment,Basic Taxation
https://fafb.tarc.edu.my/programmes/diploma/finance-and-investment,Money & Capital Markets
https://fafb.tarc.edu.my/programmes/diploma/finance-and-investment,"Foreign Exchange, Derivatives & Commodity Market"
https://fafb.tarc.edu.my/programmes/diploma/finance-and-investment,Islamic Finance
https://fafb.tarc.edu.my/programmes/diploma/finance-and-investment,Investment Industry Law
https://fafb.tarc.edu.my/programmes/diploma/finance-and-investment,Insurance Management
https://fafb.tarc.edu.my/programmes/diploma/finance-and-investment,Personal Financial Planning
https://fafb.tarc.edu.my/programmes/diploma/finance-and-investment,Entrepreneurship
https://fafb.tarc.edu.my/programmes/diploma/finance-and-investment,Ethics for Business
https://fafb.tarc.edu.my/programmes/diploma/finance-and-investment,Workplace Communication
https://fafb.tarc.edu.my/programmes/diploma/finance-and-investment,Elective
https://fafb.tarc.edu.my/programmes/diploma/finance-and-investment,Compulsory Courses:
https://fafb.tarc.edu.my/programmes/diploma/finance-and-investment,"English for Tertiary Studies, Penghayatan Etika dan Peradaban, Academic English, Civic Consciousness and Volunteerism/Bahasa Kebangsaan A, Intergrity and Anti-Corruption, Co-curricular."
https://fafb.tarc.edu.my/programmes/diploma/finance-and-investment,Exemption and Progression
https://fafb.tarc.edu.my/programmes/diploma/finance-and-investment,Exemptions awarded by the following professional body:
https://fafb.tarc.edu.my/programmes/diploma/finance-and-investment,Financial Planning Association of Malaysia (FPAM)
https://fafb.tarc.edu.my/programmes/diploma/finance-and-investment,for more information about accreditation.
